Headline,URL,Year,Content,Category
Pfizer Pleased To Announce Their New Vaccine 90% Effective Against New Virus They Created,,,"NEW YORK, NY — Pfizer Inc. dropped their new COVID variant and accompanying vaccine Thursday at midnight, much to the delight of CDC officials. The new vaccine is reportedly shown to be 90% effective against the COVID variant Pfizer created in their lab. ""First there was the dream, now there is reality,"" said Pfizer CEO Albert ""Dirty Berty"" Bourla from his planet-orbiting space fortress. ""They said it couldn't be done — that it was unethical — but we showed them!"" He elaborated, ""A new variant is scary. That's why we wanted to make sure the vaccine was ready to go right away. We had a lot of experience from causing myocarditis and then treating it, which was a big help."" Pfizer scientists have been working double time to get both products ready for simultaneous release using a process they call ""directed evolution."" ""First, we create a new virus variant,"" explained Dr. Dumas, Pfizer's head of bioweaponry. ""Then, we get tons of people sick on purpose."" ""Ta-da! Directed evolution!"" Experts suggest Pfizer's radical approach to virus treatment may be tantamount to an abusive relationship, but that's okay because we probably deserve it. ""I'd suggest we investigate this immediately,"" said Congresswoman AOC. ""But I don't want to burn any bridges. I might have to get a job there someday."" According to sources, doctors across the nation are looking to boost their business with similar attempts at Directed Evolution. ""First I break their kneecaps, and then I bandage them up. Medicine!"" said one Detroit doctor. ",Health
Pfizer Introduces New Mascot 'Clotty',,,"NEW YORK, NY — Pharmaceutical giant Pfizer has unveiled their new mascot, an adorable glob of platelets who goes by the name ""Clotty"". ""See? Blood clots aren't scary!"" said Pfizer CEO Albert Bourla as a smiling Clotty danced onto the stage. ""Welcome to Pfizer, Clotty! Let's get one of these little guys into every home in America!"" While Pfizer initially pushed back against evidence tying the vaccine to blood clots, the company has decided to instead embrace it. ""We are so excited for Clotty to help us put a friendly face on heart attacks and strokes,"" said Pfizer CEO Albert Bourla. ""Every new COVID booster will now come with a plush Clotty doll you can take to the hospital when you inevitably get admitted with a massive embolus. You'll love squeezing Clotty while they wheel you into the cath lab! Thanks, Clotty!"" The new mascot's reception has thus far been overwhelmingly positive, with Clotty paraphernalia already showing up in several politicians' offices. ""Gosh darn it, I love the little guy,"" said Senator Elizabeth Warren, sporting a Clotty t-shirt as she adjusted a picture of her and Clotty. ""Every child in America should be so lucky as to have one of these precious little blood clots. I will continue to do everything in my power to make it happen."" At publishing time, Donald Trump had reportedly added Clotty to his list of potential running mates. ",Health
Millions Of Lives Saved By Person Wearing Mask While Walking Alone On Sidewalk,,,"ONTARIO, CA — Local woman Karen Bain saved millions of lives this week when she put on a mask for her morning walk. She reportedly took a brief walk down the street and was careful to avoid direct contact with people, grateful for the mask that was saving both her life and the lives of others. ""I knew in my heart what I had to do,"" Bain told reporters from six feet away. ""I think this is why God put me here on this earth. To end COVID."" Bain, who has been quadruple-vaxxed and boosted, wasn't able to completely avoid people the entire walk. She says she knew her heroism had been noticed when she arrived back at her house and got some looks from neighbors. Ontario Mayor Franklin D. Toole held a small ceremony in which he heralded Bain as a hero of the community. ""I hereby give this brave woman the key to the city — and to our hearts,"" he said. ""Thank you for saving my life."" The mayor and Ms. Bain briefly removed their masks for the photo op. ",Health
Pfizer Reportedly Working On Vaccine To Counteract Gas Stove Emissions,,,"NEW YORK, NY — Pfizer scientists are hard at work on a new vaccine that will eliminate the deadly effects of gas stove emissions. If successful, the shot will allow for the use of a gas stove in a well-ventilated environment without masks. ""If you take these shots you will no longer be at risk of breathing in fumes from an easily preventable gas leak. You won't get sick and you won't have to quarantine away from the stove,"" said Pfizer's Albert Bourla in a statement. ""I know we said some of the same things with the COVID shots, but this time we mean it. Really."" The vaccine works by closing the airways of those injected so that they are unable to inhale toxic fumes and become brain-damaged or asthmatic. Results of early animal tests show a 100% efficacy against gas stoves. ""Our dead monkeys were very smart right before they died,"" said Pfizer scientist Josef Mengele, laughing maniacally for some reason. ""I think we've collected enough data that we can skip human trials."" Unhinged anti-vaxxers have taken to social media, arguing that death is an unacceptable side effect for a vaccine. Pfizer representatives responded with, ""Side effect?"" President Biden has put his support behind Pfizer and has called for Americans to do their patriotic duty and take the experimental vaccine. ""Please inject yourself with this magical liquid no one understands,"" he said. At publishing time, the government had decided to ban gas stoves anyway. ",Health
Doctors Finally Admit Best Treatment For Flu Just 'The Price Is Right' And Crackers,,,"U.S. — Doctors have finally admitted that the best treatment for the flu is watchingThe Price Is Rightwhile eating crackers, ending decades-long speculation among local communities that flu medication didn't do anything. ""It's been staring us in the face all along,"" said Dr. Cole Coffinstein, slapping his head in disbelief. ""In medical school, they teach you about all of the remedies for influenza, but nope, all you have to do is cozy up in front of the TV, eat some crackers, and maybe sip on a little Sprite. It's so simple!"" ""Big Pharma lied to us."" Doctors advise that the more episodes of CBS' long-running game show you watch the better you'll feel and that any variety of crackers is acceptable. According to studies, episodes with host Bob Barker appear to have improved efficacy, but Drew Carey is also acceptable if you have no alternative. ""It is the consensus of the medical community that there's something about the combination of sound effects, gentle host banter, and price-guessing mechanisms of the show that work together with crackers to generate flu-fighting antibodies,"" said Dr. Coffinstein. ""We need to conduct further research into exactly why this is."" At publishing time, doctors had also confirmed that watching anything on TLC will make your symptoms worse. ",Health
"Radical Conspiracy Theorist Says Most Mental Health Problems Can Be Solved With Exercise, Fresh Air, Spending Time With Family",,,"ATLANTA, GA — Radical conspiracy theorist Tom Donaldson is under fire once again for spreading the harmful idea that most mental health problems can be solved with exercise, fresh air, and spending time with family. Donaldson, known for his popular podcast and YouTube channel, spread the ideas to his millions of fans on his Tuesday show. The show is under review by the Trust and Safety team at YouTube. ""This is very dangerous advice,"" said Harvard-trained disinformation expert Dr. Rachel Edison. ""People could hear this and believe that they can do something about their own misfortune without the help of expensive pharmaceuticals and professional therapists that charge $500 per hour. We're pretty sure this advice is also racist somehow. We're looking into it."" Donaldson fans have criticized the backlash, citing Donaldson's channel as a positive influence on their lives. ""Ever since I started listening to the show, I've been happier, healthier, and just all around more upbeat,"" said Canadian listener Jacob Thomas. ""I even canceled my euthanasia appointment with Canadian Medicare last week!"" At publishing time, Donaldson's YouTube channel had been demonetized for ""inciting violence"" against the pharmaceutical industry. ",Health
Disagreement Among Progressives Over Whether The Vax Is The Literal Body Of Fauci Or Just Symbolic,,,"U.S. — A dispute regarding the nature of vaccination has arisen among faithful followers of The Science, and of Fauci its prophet. According to sources, some progressives say that the sacrament of vaccination is the literal body of Fauci, while others believe it is only symbolic. ""The mRNA juice we inject into our bodies to cover our COVID becomes the literal body of our Blessed Lord Fauci through a process called tranvaxstantiation,"" said progressive scholar Banz Tinkleman (he/him). ""Whether it be Pfizer or Moderna, we can have faith that the real presence of Fauci is within the vax itself. To suggest otherwise is a damnable heresy. Why we..."" Tinkleman was unable to finish his sentence, as the left side of his face suddenly stopped working. Several progressives, however, take issue with this view. ""We vaccinate as a communal time of remembrance of Fauci and everything he's done for us,"" said a scholar Yix Mixley (she/her), who holds the opposing view. ""We acknowledge that the spiritual presence of Fauci, blessings upon him, may be in with and under the vax, but reject tranvaxstantiation wholeheartedly."" Mixley then collapsed due to heart inflammation. At publishing time, progressive leaders agreed to settle it through a holy war in which any heretics would be burned at the stake, but ultimately elected to just burn Portland down instead. ",Health
"Experts Say They Don't Know What Thing Is Causing Everyone To Suddenly Collapse, But It's Definitely Not That One Thing",,,"U.S. — Medical experts are absolutely stumped as to what could be causing the recent uptick in healthy, young people everywhere that are suddenly collapsing with heart failure. Despite their uncertainty, experts do feel confident that we can rule out that one thing as the culprit. ""It's too early to say what could be causing this, but it's never too early to say what isn't causing this,"" said local expert, Dr. Scott Rufflinger. ""This could be caused by anything. But the one thing we know for certain is that it's definitely not what we're all thinking that's behind this — if you know what I mean. We can go ahead and rule that thing out right now because Science just called us on the phone and told us not to discuss it. We always follow Science."" According to sources, experts have been working tirelessly around the clock to try and get to the bottom of why so many seemingly perfectly healthy, athletic people are falling over suddenly. ""I wish I could point to something in the past year or two that large groups of people were exposed to, or forced into, but nothing comes to mind,"" added Dr. Rufflinger. ""If only there was one thing all these patients had in common."" At publishing time, experts said they had narrowed down the list of what most likely was causing these sudden health issues down to: climate change, racism, Christian Nationalism, standing up too quickly, standing up too slowly, and not eating enough bugs. ",Health
Nurse Worried She Might Have To Actually Take Care Of Patients If TikTok Is Banned,,,"SALT LAKE CITY, UT — Registered Nurse Claire Bishop was devasted by the thought that TikTok might be banned in the U.S., a ""nightmare scenario"" which would force her to actually care for sick patients instead of just doing the latest, most trendy dances with the other nurses. Claire reportedly locked herself in the nurse's supply closet as she attempted to collect herself. ""This is...this is... fine. Right? I don't need TikTok — do I?"" said Claire trying not to hyperventilate. ""Okay, get it together, Claire. I don't need to upload a cute, little choreographed dance to an Ed Sheeran song on TikTok every 20 mins. I can just do the job that I'm paid to do, take care of patients, and — OH I CAN'T DO THIS! IT'S IMPOSSIBLE! WHAT AM I GOING TO DO?!"" According to sources, Claire and the other nurses tried uploading their dances to Instagram just to see how it felt but it just wasn't the same. They said that without the constant IV drip of serotonin from getting thousands of likes on TikTok and being called ""superheroes"" all the time in the comments, their whole job felt ""pointless"" and life was ""without any meaning at all."" ",Health
Hillary Clinton Awarded Honorary Canadian Medical License,,,"OTTAWA — Former Rightful-President Hillary Clinton has been awarded an honorary medical license by the Canadian Minister of Health due to her decades of experience providing dignified euthanasia services to men and women in America. ""When it comes to killing people, there's no one better than Hillary,"" said Justin Trudeau after the ceremony in which a certificate and euthanasia kit was presented to the former First Lady and beloved cultural icon. ""We hope Mrs. Clinton will continue to use her gifts to help thousands of Canadian truckers, er, I mean citizens, die with dignity, just as she has done with such exemplary professionalism in America."" Clinton accepted the award and cackled loudly for several minutes as the audience clapped uncomfortably. ""Whaaaaaa? I've never killed anyone! Why would anyone think that?"" she exclaimed before winking at the audience, causing a collective shudder to run down the spines of those in the crowd. Clinton will be free to offer her services throughout all provinces in Canada as well as in the U.S. At publishing time, former President Bill Clinton had been reported missing. ",Health
Man Scientists Confirm Washing Your Hair and Just Kinda Letting Shampoo Run Down Rest Of You 'Good Enough',,,"U.S. — Man scientists released new health guidelines for personal hygiene on Wednesday by confirming the validity of a well-established tradition: washing your hair and letting the shampoo just sort of run down the rest of you is good enough. ""If a man washes his hair first, then the shampoo sort of washes off him by flowing down the rest of his body. It's kind of a done deal at that point,"" explained Dr. Eduardo Stromberg. ""Shampoo already contains soap anyway."" ""The science is settled."" The health guidelines are intended for circulation at public schools, fitness centers, and medical seminars. In time, Dr. Stromberg hopes that men can feel reassured that their lazy bathing is backed by hard science. Also covered in the new health guidelines is confirmation that mixing colors when doing laundry has no ill effects and that shaking your hands wildly after using the bathroom is just as effective as washing your hands. At publishing time, woman scientists have reportedly pushed pseudoscience about germs and body odor, aligning themselves with radicals that believe in a flat earth. ",Health
Canadian Doctor Loses License For Not Wearing Mask While Euthanizing Patient,,,"CALGARY — A local doctor was embroiled in controversy this week and ultimately lost his medical license after being caught not wearing a mask while euthanizing a patient. The uproar that resulted from the incident has left the medical community in chaos regarding following COVID-19 protocols while killing people. ""When going through the process of ending someone's life, it is of the utmost importance to continue to take proper precautions to protect them from COVID,"" said Pierre LeMontineaux, Prime Minister Trudeau's official medical safety liaison. ""Failing to wear a mask to protect a patient's life as you take their life is simply unacceptable."" The doctor, Massau Bollea, came away from the scandal confused and questioning the authorities. ""I figured I'm ending this guy's life anyway, what's the point of trying to protect him from something that has the potential of killing him?"" Bollea said after having a review board strip him of his license. ""I mean, he literally wants to die, right? What am I protecting him from, exactly?"" The public at large seemed to share in Bollea's bewilderment. However, government authorities were applauding the review board's unshakeable commitment to adhering to potentially life-saving protocols, even during the course of life-ending procedures. At publishing time, the government was in the process of establishing a more stringent social distancing policy that would require medical personnel to perform euthanasia procedures from an even greater distance, potentially with the use of long-range hunting rifles. ",Health
Canadian Healthcare System Introduces Punch Card Where On Your 10th Visit You Get Free Suicide,,,"OTTAWA — As Canada's MAID (Medical Assistance In Dying) system continues to alleviate the pain of patients and the financial strain on the nation's healthcare system, a recent innovation is expected to further improve results: Parliament just announced a punch card that allows patients to receive a free suicide after 10 doctor visits. ""From a small-scale maple syrup overdose to a full-blown moose attack, you receive a punch on your cardevery time you are admittedfor an injury or sickness."" The Canadian Healthcare website published a blog this week outlining the new program. ""Filling out your punch card is mandatory, for data tracking purposes. No one sick person can be allowed to drain more than their share of the taxpayer's dollars!"" Trudeau praised the new initiative, positioning it as a way to better engage citizensandprevent any one citizen from becoming a burden on the system. ""Canadians are team players,"" said Trudeau. ""It's important for every citizen to make sure he's not wasting taxpayer money to sustain a life that's not worth living. And now with this punch card, they know that with each hospital visit they're one step closer to the end!"" Critics have contended that the new approach preys on disabled and impoverished Canadians who may see assisted suicide as their only option, but the criticism has already been quieted since Canadian Prime Minister Justin Trudeau froze the bank accounts of anyone who spoke out against his regime's policies in the comments section of the healthcare website's blog, or on Twitter, or elsewhere. At publishing time, the burden on Canada's healthcare system was further alleviated when Parliament announced that the policy would retroactively apply to people who had already been admitted for 10 prior hospital visits. ",Health
Mask Keeping Man's Chin Safe From Covid,,,"LAUREL, MT — Thanks to precautionary measures followed strictly by local man Heber Boarwinkle, the dangerous airborne COVID-19 virus was unable to spread to his masked chin. ""Masking just works, as can be exemplified by Mr. Boarwinkle's COVID-free chin,"" said CDC Director Dr. Rachel Walensky during a press event celebrating the drastic reduction in infected chins thanks to an increase in chin-masking. ""Hospitalizations from COVID-related chin illnesses are at an astounding 0%."" Dr. Walensky went on, citing record low hospitalizations for COVID on necks from masks dangling from one ear, for COVID in purses containing masks, and for people who changed their license plates to spell out a variation of ""MA5K5 4EVA."" At publishing time, Mr. Boarwinkle had been hospitalized due to complications from having COVID-19 everywhere in his body except his chin. ",Health
Local Doctor Anxiously Waiting To Learn What Patient Read On WebMD,,,"HUNTSVILLE, AL — Local family physician Dr. Baines waited in rapt anticipation today to learn what plethora of diseases his patient Mrs. Lamb had diagnosed herself with via WebMD. ""So according to WebMD, you have seventeen different types of cancer and there's a toad living in your spleen? Wow, tell me more!"" said Dr. Baines. ""Yes, I'm sure we can also test for an incredibly rare disease only found among cannibals in New Zealand."" While initially resistant to the phenomenon, Dr. Baines has come to embrace the joys of WebMD. ""I've actually learned a ton from patients educating me about all these bizarre conditions,"" said Dr. Baines. ""It helps me stay up to date with my knowledge base. Just yesterday, a patient informed me that his mild fatigue was probably due to a parasite called Echinococcosis Multilocularis making its home in his liver. Now granted, he would have had to go into the woods and made out with a red fox to actually have contracted that disease, but it was a good refresher for me."" At publishing time, a patient had asked Dr. Baines what sort of rash was on his face, prompting Dr. Baines to scurry out of the exam room to look it up on WebMD. ",Health
Doctor Assures Parent That Kid's Cold Should Only Last Another 3 To 4 Years,,,"HENDERSONVILLE, TN — According to sources, a local pediatrician has just wrapped up his round of daily calls with concerned parents in which he assures them their child's cold will only last another 3 to 4 years. ""Oh, she's got a cold, huh? Yeah, she's gonna have that a while,"" said the doctor to Jon Machel, father of 7-year-old Flora. ""In all likelihood, she'll be sick her entire childhood. It will be one continuous chain of cold viruses one after the other, but to you, it will seem like one big sickness."" ""Don't worry though, she should make a complete recovery by the time she's in junior high,"" he added. Experts confirm that the primary function of children is to carry deadly viruses and puke on things until they reach maturity and leave home. According to their research, the average childhood bug lasts anywhere from 3 to 15 years, depending on how much Pine-Sol parents use. At publishing time, the Machels' daughter Flora had started to feel better, but their 3-year-old son Michael had fallen sick. Most projections are that Mrs. Machel will be staying home from church to care for Michael for at least the next 3 years. ",Health
"Eye Doctor Admits Air Puff Machine Doesn’t Do Anything, He Just Likes Watching People Flinch",,,"DALLAS, TX — Local ophthalmologist Dr. Kyler Moore has admitted that the air puff machine doesn't measure anything, and eye doctors do that purely for the joy of watching people flinch. ""I can't believe how many people we have convinced that there's some scientific reason for blasting air into someone's eye,"" cackled Dr. Moore. ""That's pretty much the dumbest thing you could possibly do to an eyeball. But good gracious is it entertaining to watch! I like to really build the suspense, sort of like those free-fall rides at Six Flags."" The air puff machine was reportedly developed by an eye doctor simply trying to break the monotony of a boring day asking if ""one"" or ""two"" looked better. ""Honestly, being an eye doctor can be pretty repetitive and tedious,"" said Dr. Moore. ""My one small joy is being able to make a big tattooed-up tough guy squirm like a scared little puppy,"" said Dr. Moore. ""I've even attached a little camera to the machine that snaps a picture a millisecond after the air puff hits their eye. I have a whole wall of incredible 'reaction pics'. It's my pride and joy."" Over the years, newer versions of the air puff machine have allowed eye doctors to tailor the power of the air puff based on how much they like the patient. ""For sweet old grandmas, I turn it way down,"" said Dr. Moore. ""On the other hand, I have a setting called 'The Tornado' for anyone who's a jerk to my staff, or for professors. I literally blasted a physics professor into the wall last week - he had it coming."" At publishing time, Dr. Moore had reportedly set the machine to ""Tornado"" after a middle-aged woman demanded to see evidence that dilating drops do not contain avocado, because she once had a really bad reaction to some guacamole. ",Health
Unclear Why Candy Manufacturers Still Making Flavors Other Than Green Apple,,,"U.S. — Experts say they remain baffled at the phenomenon of candy manufacturers still insisting on making flavors other than the undisputed best flavor of all time: green apple. ""It's unclear to us at this time why all the candy companies bother with flavors that have been scientifically proven to be inferior, such as cherry, grape, orange, and yes, even blue raspberry,"" said candy expert Gary Bollinger. ""It's quite obvious from the data that humanity would be much better served by all the manufacturers just pouring all their resources into pumping out delicious, wonderful, perfect green apple candies, and not even bothering with the gross stuff like fruit punch or pineapple."" ""We implore the candy companies: stop making anything except that which we have verified time and again to be the only candy worth making: green apple. Mmmm, green apple. So good. So perfect."" Scientists have studied the quality of each flavor of all the different candy types hundreds of times, and no matter what the sample size, demographic, or type of candy in question, the results are always the same: green apple is amazing, and all the other flavors are garbage. ""It's just science."" At publishing time, the errant candy companies had repented of their ways and committed to diverting all their resources to making copious quantities of green apple-flavored delights, while destroying all the other candy flavors with fire. ",Health
"CDC Adds Declining Math, English Scores To List Of COVID Symptoms",,,"ATLANTA, GA — After extensive research, the Centers for Disease Control and Prevention announced that the declining math and English scores of American students were being added to its list of COVID-19 symptoms. ""It's very important to understand that failing test scores among elementary students is a tragic side-effect of COVID and in no way linked to the lockdowns we forced on the American people,"" said Dr. Rochelle Walensky, CDC Director and fully vaccinated and boosted COVID patient. ""Not only has COVID caused untold amounts of death and destruction around the world but it is now, as we have just decided, lowering the test scores of our students."" Not everyone was quick to support these claims. ""It's simply preposterous to suggest that COVID-19 is causing lower test scores in basic subjects,"" said Senator Rand Paul of Kentucky. ""Other countries have been fighting the COVID-19 pandemic but their test scores aren't plummeting. Our kids in the U.S. are clearly growing dumber for a different reason."" While officials continued to search for an explanation for declining test scores among students, the CDC was already preparing to add even more symptoms to the growing list of signs of COVID-19 infection. ""We have to continue to fight this disease on every front,"" Dr. Walensky said. ""Even if it means making up new symptoms every day and blaming it for literally everything."" At publishing time, health experts were awaiting the results of the mid-term elections before deciding whether voting for Republicans, waving American flags, or wearing MAGA hats were, indeed, new coronavirus symptoms and cause for heavier lockdowns. ",Health
New Breakthrough Treatment For Depression Just A Hammer To Smash Your Phone With,,,"NEW YORK, NY — Pfizer has announced the launch of a new breakthrough treatment for depression, Thorovil, a pharmaceutical that consists of a heavy metal head mounted at a right angle at the end of a handle. Patients prescribed Thorovil can use the object to smash their cell phones into tiny pieces, instantly curing all depression. ""We found that when patients smashed their smartphones into tiny bits with a claw hammer, 100% of them saw an immediate and lasting decrease in depression symptoms,"" said Pfizer researcher Fritz Von Schlegelsteinhausen. ""We don't yet understand the connection between smashing your phone and being instantly cured of depression, but you can't argue with those results."" Thorovil has already been authorized by the FDA and has been approved for all ages. It's currently available with a doctor's prescription for only $12,000 per unit from Pfizer or $12 at the local hardware store. ""This is a giant leap forward in the field of mental health, and medicine more broadly,"" said Dean of Harvard Medical School George Q. Daley, MD, PhD. ""We're not sure why none of us thought of this before."" At publishing time, Pfizer also announced the release of a new prescription smartphone to help cure depression caused by smashing your smartphone. ",Health
Report: Biden To Put Safe Smoking Kits And Crack Pipes In Adult Happy Meals,,,"WASHINGTON, D.C. — The Biden administration will officially be supplying the toys for McDonald's new ""Adult Happy Meals"", which will reportedly consist of crack pipes and safe smoking kits. The move came after Hunter had excitedly run to purchase his first ""Adult Happy Meal"", only to walk away deeply disappointed with the contents. ""This...was not what I was hoping for here,"" said Hunter, glumly eating his cheeseburger. ""I had my GoPro camera all set up to film and everything."" Although initially resistant to the idea, McDonald's quickly relented to Biden's offer. ""We recognize that actual adults ordering a Happy Meal must be in a really, really dark place,"" said CEO Ronald McClain. ""We initially planned to just include the Suicide Hotline number on the inside of every box, but we figure adding a safe way to smoke crack cocaine is a wise addition. I mean, you're already a fully-developed human being choosing to eat a Happy Meal. Might as well light up a couple rocks while you're at it."" McDonald's had initially conceived of the ""Adult Happy Meal"" as a joke, severely underestimating the number of grown men and women who are total masochists. ""We have really been blown away by the response,"" said D.C. franchise manager Lori Marsh. ""I don't know if it's all the confused perverts, or if there really are that many adults ready to fill their gullet with stuff that's scientifically proven to never biodegrade. Either way, it's a bit startling."" At publishing time, McDonald's announced to a grateful nation that everyone who purchased an ""Adult Happy Meal"" would automatically become ineligible to vote. ",Health
"Man Has Bizarre Fetish For A Committed, Loving Relationship With One Woman In Marriage",,,"GREEN BAY, WI — Psychologists and sex experts are flocking to Wisconsin to study a local man who claims to have a bizarre fetish for settling down with one woman in a committed, loving relationship in the bonds of marriage forever and ever. ""Yeah, I don't know man, I just really love being married to my beautiful wife and I think I'll stay that way,"" said the disgusting weirdo. Already scientists are speculating as to what could cause such behavior in an adult human male. ""I've seen some really sick stuff in my day, but this might take the cake,"" said Dr. Xindrie Bruzkink, a behavioral therapist from USC. ""We need to find out what on earth drives this fringe marriage kink. One sex partner? Of the opposite sex? FOREVER? We can't let this become normalized."" Sources also confirmed the man and his wife share a breeding fetish, planning to have more than the doctor-recommended 2 kids, as well as a fetus fetish since they don't plan to abort any of them. At publishing time, several scientists studying the couple confirmed they also had a happiness fetish. ",Health
Pfizer Announces FDA Approval Of Hurricane Vaccine,,,"FORT MYERS, FL — With hurricane deaths reaching pandemic levels, Pfizer has announced emergency FDA approval of their new, untested hurricane vaccine, Hurriprofitol®. ""It looks like we get to save humanity again, for a small fee,"" said Pfizer CEO, Brandolph Cashsniffer in a press release printed on diamond-infused gold vellum. ""Hurriprofitol® has come at a vital time for the world when millions are dying from hurricanes, hurricane-related illnesses, hurricane-associated diseases, Sudden Hurricane Death Syndrome, hurricane-adjacent strokes, and hurricane gout."" Following the announcement, California governor Gavin Newsom mandated that all residents get the Hurriprofitol® jab if they wanted to leave their homes. Other liberal governors in non-hurricane states quickly followed suit, citing reports from The Science. ""Hey, whaddaya know, a chance to be on TV, how 'bout that?"" said The Science, Dr. Anthony Fauci in a presser organized by Dr. Anthony Fauci. ""I'd like to remind all my fans out there that I've always said the hurricane pandemic is a pandemic of the hurricane unvaccinated. Ooh, booster time!"" At publishing time, stalwart conservative lawmakers took a principled stance against hurricane vaccine mandates while simultaneously cashing out millions of dollars in Pfizer stocks. ",Health
Josef Mengele Accepts New Role As President Of The American Medical Association,,,"CHICAGO, IL — To help support its recent efforts to conduct grotesque gender experiments on young children, the American Medical Association has appointed famed Nazi doctor Josef Mengele as its new president. ""We can think of no one better to represent our prestigious organization than Dr. Mengele,"" said an AMA spokesman. ""His incredible skill at performing gruesome amputations and mutilations on children has earned him a stellar reputation in the gender-affirming surgery community. Welcome to our community, Dr. Mengele!"" The AMA has reaffirmed its commitment to helping its members make millions by grooming, drugging, chemically castrating, and dismembering children. In addition, they are calling on the DOJ to investigate anyone who disagrees with what they're doing. ""We will never stop protecting a doctor's fundamental right to get rich by acting out his sick kinks on children, er... I mean, provide gender-affirming healthcare,"" said the spokesperson. Doctors are being warned that any opposition to Mengele's experiments on children will have their AMA membership revoked. When reached for comment, AMA President Mengele said: ""Hurra! Zerstückeln Sie die Kinder! Heil Hitler!"" ",Health
Blind Taste Test Finds Most People Can't Tell Difference Between Candy Corn And Orange Crayon We Found In A Junk Drawer,,,"U.S. — A fascinating new study has revealed that the vast majority of people, when presented with a blind taste test, can't tell the difference between candy corn and a dusty, old orange crayon we found in a junk drawer. According to researchers, people who were fed candy corn and people who were fed the old orange crayon that had been stowed away in a drawer for the last 17 years had the same reaction: ""This tastes like a waxy blob of nothing, and my life is much worse for having placed this repulsive object in my mouth."" ""We had theorized that at least 20% of those surveyed would be able to detect some kind of flavor in the candy corn,"" said head of research Dr. Gorbo Linfield. ""So we were shocked to find that over 95% of people had the same instant negative reaction to eating candy corn that they did to chewing on the old, dusty crayon."" ""The science is settled: candy corn is just as tasty as a crayon forgotten in a cabinet for decades."" Further research showed that over 90% of people couldn't tell the difference between marshmallow Peeps and a piece of cotton pulled from an ibuprofen bottle, Spangler Circus Peanuts and an eraser from one of those giant novelty pencils, or Dots and stale gum that has been stuck on the underside of a table at Flo's #2 Family Restaurant in Chino, California for the last 9 years. At publishing time, sources had confirmed that the remaining 5% of people actually thought the orange crayon tasted better than the candy corn. ",Health
Man Transitions Into Woman After Accidentally Taking His Wife's Multivitamin,,,"GARDEN CITY, CO — Local man Terrence Bilkerson successfully transitioned into a woman recently after taking his wife's multivitamin. The transition occurred instantly after he grabbed the wrong bottle of vitamins, being distracted by that idiot referee who had made that confounding call in the fourth quarter of Sunday's big game. Terrence knew the transition was real when he turned to his wife and asked if she had heard the juicy gossip about the Hendersons next door. It was at that moment, thanks to Centrum™ Women's Daily Multivitamin that Terrence asked to be called Teresa, she/her. ""Don't you dare call me Terrence or Terry unless you want me to beat your face in,"" said Teresa on her Facebook post announcing her new identity, and obviously experiencing a few transitory hiccups between being a sensitive, emotional woman and a violent, manly man. ""As a woman, I feel free from the shackles of taking out the kitchen garbage and mowing the lawn, yet oppressed by society's severe lack of size 13 stilettos."" Representatives for Centrum™ could not be reached for comment. At publishing time, Teresa's wife Gloria transitioned instantly into a man when Teresa asked what she was thinking about and she replied, ""Nothing."" ",Health
"Doctor Breaks Bad News That Everything You're Experiencing Is Normal, You're Just 40",,,"OMAHA, NE — Local man John Falco received the tragic news today from his doctor that all the things happening to his body are completely normal, he's simply 40 years old now. ""Absolutely devastating,"" said Mr. Falco as his wife hugged him tearfully. ""I can't believe everyone lives like this. I figured I had like, pneumonia, hepatitis and severe rheumatoid arthritis all at the same time. Turns out this is just getting old."" Mr. Falco initially made the appointment upon awakening to unimaginable soreness after having gone for a brisk walk the day before. ""I got sore from walking. WALKING!"" said a distraught Mr. Falco. ""Then the next night, I ate a cheeseburger. I'm up HALF THE NIGHT with my chest burning so bad, I still believe the burger was soaked in battery acid. I'm wearing nose strips to breathe, I fell asleep on my kid's floor halfway throughGoodnight Moon, this can't be normal!!"" Despite Mr. Falco's many protests, Dr. Brandon Willliams repeatedly assured that everything he was experiencing was, in fact, normal. ""It's a real shocker to the young fellas,"" said Dr. Williams. ""They come in ready for you to prescribe some miracle cure, and all I do is welcome them to this little thing called 'life'. Then, just to mess with them, I tell them they need a stat colonoscopy and pull out my old camcorder taped onto a broomstick. Ha! What a classic."" At publishing time, Mr. Falco had finally accepted his status as an old man and taken up pickle ball. ",Health
"Keeping His Promise To Rid Country Of Cancer, Biden Steps Down",,,"BOSTON, MA — In a speech today, President Biden vowed to rid America of cancer. Then, at the close of his speech, he immediately kept his promise and tendered his resignation. ""Hey folks, no joke, we're curing cancer!"" said the President who recorded the highest COVID cases and brought back monkeypox. ""We're gonna lick this thing just like we beat poverty, drugs, and the Taliban! You'll see! Come on! We can cure at least a million, er a million billion cancers! All the cancers! For real! And with that, I officially resign as President of the United States."" Biden then shuffled off stage and dove headfirst into a camera crew he mistook for a young child's hair. Biden's speech is being praised as ""momentous"" and ""bold"" by the press. The resignation was also praised by Americans as a fitting end to the malignant growth that had spread its way through the government. ""Wow, I truly appreciate the President keeping his promise,"" said one American. At publishing time, the White House Press secretary issued a statement that the President just misspoke, and he's not resigning. ",Health
