Headline,URL,Year,Content,Category
New China Directive: All Americans to Get Anal Swabs,https://www.dailysquib.co.uk/health/41181-new-china-directive-all-americans-to-get-anal-swabs.html,2021,"It’s not only  U.S. Diplomats in China  who are forced to get anal swabs, but now the CCP (Chinese Communist Party) is ordering Joe Biden to adopt the same  Chinese system  of Covid testing in America.
“I got a call from my boss Xi Jinping, today, and he said all Americans need anal swab tests done, you know, in their asses. I immediately called Dr. Fauci and told him to get swabbing. Zapata zamalala ding dong, errrrrausma, lepetoma, trauma!” Biden then started to mumble incoherent words, shaking erratically, his eyes rolled high in their sockets, as an Amazon cameraman was seen wheeling Biden away hurriedly from the White House studio set in Culver City, Los Angeles.
According to the new Chinese directive, all Americans will be forced to undergo the anal probe test.
Special drive-in anal swab test centres will require participants to park their cars, unwind their windows, and stick their naked butt holes out the car window to be anally swabbed.
“This is mandatory for all Americans. The Biden administration will be sending out letters to all Americans, so they can have their asses shafted with an anal probe,” a smiling Dr. Fauci revealed on CNN.
Former president,  Barack Hussein Obama, and his wife Michael  were also broadcast on the Democrat Party propaganda site CNN, where they urged all citizens to bare their buttocks and spread their cheeks to save America from the viral pandemic.
On Friday, there was a meltdown on the switchboards as many mainly homosexual men phoned the anal swab line demanding they were first in the queue to get probed.
Alex Goatse, 64, from San Francisco was desperate to get his anal rogering and phoned the line numerous times only to get an engaged tone.
“This is ridiculous, I’m a taxpayer, I pay my taxes! I demand to get my Chinese anal swab!”
As of Saturday, the whole anal swab program has been thrown into abject chaos from the sheer demand by many Americans. The government has appealed for calm, assuring that every American will get the anal swabbing they deserve, reamed by China, and with Joe Biden’s blessings.",Health
New Covid Strain: “Whole Wards of Children in Hospital”,https://www.dailysquib.co.uk/health/40261-new-covid-strain-whole-wards-of-children-in-hospital.html,2021,"The new strain of Covid is now adversely affecting the health of children as is being witnessed at many London hospitals where there are whole wards full of kids with very low oxygen levels in their blood systems.
With Primary schools being forced to go back on Monday, and Secondary schools forced to open later, there is a good chance more children will be affected by the new strain, also leading to infection of more adults as the R0 level increases exponentially.
Only closing schools can keep Covid contained, new Imperial report warns
The perpetually confused Education Secretary, Gavin Williamson wants all Secondary schools to open on the 11th with mass covid testing. Covid testing does not solve anything, simply because you can test someone once, and five minutes later they can be infected. Once they are infected, they infect others, but it’s okay, ten minutes ago they had a clean bill of health via the covid test. Furthermore, PCR tests can be conducted on any individual multiple times coming up with differing results.
Blood on their hands
There is however a large proportion of parents who still wish to fob their kids off to school purely, so they can both work, thus using schools as a form of childcare. These selfish parents do not seem to care about the welfare of their own children and think only about making extra money, so they can buy useless things, and afford expensive holidays. If they really cared about their own children one of the parents would elect to stay at home, however greed and selfishness is all too prominent these days. Unfortunately, the government only sides with these selfish, greed-driven types of parents, and not with the other group who actually care for their own kids’ wellbeing.
The  insanity  of reopening schools after Christmas, will increase the infection rate and cause more death amongst the population.
The Daily Squib warned of the second wave occurring prior to the September school openings, but who the fuck are we anyway?  All of our projections have now come to fruition , and it is because of the footfall of the schools, and universities that this is happening again. You reap what you sow, and the  UK is now revelling in a pandemic that is completely out of control .
Insanity of Schools Opening: Kids Will Spread Covid-19 Far and Wide  September 6, 2020
Say Goodbye to Granny – Children Can Carry Coronavirus in their Noses for Weeks, Study Finds  August 29, 2020
Children to be Sent Over the Top of Trenches Because of Selfish Parents and Economists  August 23, 2020
Children Are Humans Too  August 6, 2020
Schools Opening in September Amid Cooler Temperatures Perfect Conduit For Second Wave Virus  June 25, 2020",Health
Doctors Dying in India Covid Massacre Serious Consequences,https://www.dailysquib.co.uk/health/42023-doctors-dying-in-india-covid-massacre-serious-consequences.html,2021,"One part of the Covid nightmare in India is the mass death of doctors from catching the virus. The national registry of Indian Medical Association (IMA) shows that 747 doctors have died of Covid-19. Dr Jayesh Lele, secretary general of IMA, told  The Indian Express .
Doctors and medical staff are the heart of any health service, therefore the mass death of doctors will hit the Indian people the hardest, as there was a shortage of medical assistance even before the doctors died.
In India, to become a doctor takes approximately 5.5 years to gain an MBBS Degree. The ratio for India’s population of 1.33 billion was 1.8 million registered medical graduates making up a ratio of 1.34  doctors per 1,000  Indian citizens as of 2017. Therefore, 747 registered deaths from coronavirus in 2021 may be seen as a drop in the ocean, however in real terms, there will be a definite effect to an already strained Indian health service. We have to also take into account delayed statistical information when reporting such numbers, as of writing, the number of deaths may have increased even higher. Many deaths are also undercounted resulting in false tallies.
As daily Covid infections reach a fantastic 400,000, on May 1st, doctors are now calling for another lockdown to try to curb the rate of infection.
https://payu.in/web/94629C95CC3A2F1E17001A7D15CAA47E
DOCTORS FOR YOU is a registered society founded by doctors, medical students and like-minded people in 2007 to provide medical help for all. During the pandemic, DFY has been active in several states of the country providing everything from medical care to PPE kits. In Delhi, it helped set up and manage the 100-bed COVID care facility at Shehnai Banquet Hall, LNJP Hospital Extension Centre, as well as the CWG Village facility which has 500 beds. Its Karnataka team is managing two COVID care facilities while in Mumbai, DFY provided support to healthcare facilities under its #ProtectTheProtector initiative.
https://hemkuntfoundation.com/donate-now/
Located in Gurugram, Haryana, the foundation is helping people in need of oxygen by providing cylinders for a refundable deposit of Rs 10,000 for those who can pay. They also have a ‘drive thru’ facility that lets COVID-19 patients inhale oxygen from the cylinders at their office free of cost. Of the 12,000 calls they claim to be receiving every day for the past few weeks, the NGO is able to help around 30-40 percent of them as of now.
https://www.khalsaaid.org/donate-india
One of the world’s most renowned humanitarian organisations, Khalsa Aid’s India chapter is helping COVID-19 patients in Delhi-NCR with oxygen concentrators for free. Within two days of launching their WhatsApp helpline on April 23, Khalsa Aid was inundated with more than 3,000 requests. Besides oxygen concentrators, the NGO is also helping people with wood for cremation.
https://covid.giveindia.org/healthcare-heroes/
From providing free oxygen cylinders to other life-saving equipment, GiveIndia is one of the many non-profits trying to help people affected by the coronavirus. It had last year raised Rs 220 crore which helped more than 56 lakh Indians in over 115 cities during the first wave. At the same time, GiveIndia had activated a fundraiser to help people with food raising Rs 33 lakh. According to GiveIndia, Rs 1,750 can help one family have two meals a day for one week. Both the fundraisers have been reactivated.
https://milaap.org/fundraisers/Donate-for-Oxygen#
There are multiple fundraisers on Milaap that aim to provide everything from food for COVID-19 patients isolated in various parts of Delhi to meet the shortage of oxygen in hospitals. For instance, Swasth Digital Health Foundation along with ACT Grants are aiming to raise Rs 1.5 crores to procure concentrators and deploy them where needed. According to them, 10,000 concentrators have already been secured but more are needed due to the crumbling situation.
On April 26, Milaap joined hands with fintech and e-commerce platform CRED to help meet the oxygen and other healthcare needs. The CRED Coins, earned by users when they pay their credit card bills on time, can be donated to help in procuring oxygen. For every 10,000 CRED Coins donated, 1,000 litres of oxygen are sent to hospitals.
https://www.udayfoundation.org/covid-19-wellness-kits/
The Delhi-based NGO is trying to help the homeless by distributing 10,000 ‘wellness kits’ under their campaign #StayWell. The kits contain paracetamol, ORS and an oximeter among other essential over the counter medicines. The aim is to give the underprivileged in the Capital a chance to fight COVID-19. They are also raising funds to help the extremely needy with food and supplies.
https://www.ketto.org/fundraiser/mission-oxygen-helping-hospitals-to-save-lives
‘Mission Oxygen’ is the name of the campaign by Democracy People Foundation to help hospitals with oxygen concentrators. The non-profit initiative has a requirement of 3000 concentrators and has managed to procure 1300 from China at the time of writing. Democracy People Foundation is led by a group of young founders — Rahul Aggarwal and Varun Aggarwal of Designhill, Rahul Hari Saxena of Satvacart, Shikher Gupta of Cuttlefish and Uday Anand of Crush Fitness India.
https://www.ketto.org/fundraiser/FeedingfromfarForCorona
Started in 2020 during the initial months of the pandemic in India, the initiative has been helping the poor and unemployed in Mumbai with cooked meals and ration kits which include rice, wheat, oil and salt among other items. They have been working in Govandi, a slum and dumping ground in the Maharashtra capital, where daily wage workers and other poorer sections of the society live.
https://fundraisers.giveindia.org/fundraisers/khaanachahiye-mumbai-is-battling-hunger-along-with-covid-19-again
The NGO started as a citizen-led movement to help migrant workers during the national lockdown in the early months of the pandemic last year. They have so far helped close to six lakh migrant workers, distributed 47 lakh meals in Mumbai and supplied 20,000 ration kits. The organisation has over 200 citizen volunteers including actors, students, professionals and chefs.",Health
ALERT: E484K Strain Covid Mutations Evade Immune System,https://www.dailysquib.co.uk/health/40802-alert-e484k-strain-covid-mutations-evade-immune-system.html,2021,"New mutations have been detected in the Kent coronavirus variant (N501) by PHE ( Public Health England ). Professor Malcolm Calum Semple, a government advisor, has reported that the Kent virus mutation has now developed the B.1.351 South African strain E484K attribute which allows the virus to successfully bypass the human immune system thus rendering the current available vaccines redundant.
Covid-19 variant emerging from South Africa, named B.1.351, contains traits similar to the strain first reported in the U.K., known as  N501 — making the South African variant as viral as its British predecessor. But the South African strain contains another mutation, named E484K, which bypasses the human immune system.
The E484K mutation has changed the shape of Covid-19’s spike protein, which the virus uses to attach to and infect human cells. The E484K mutation, researchers believe, makes it harder for some antibodies to neutralize the virus.
Not only is the Kent variant N501 extremely contagious, but now it has developed the E484K mutation adding to its abilities to cause further death amongst the population, whether vaccinated or not.
“The fact this mutation called E484K has now been picked up in some samples of the Kent variant would be a twist, a worrying development.
“It potentially means that people who have had the infection before might be re-infected and also that it might reduce the effectiveness of the Covid vaccines.
“Not knock them out completely, certainly tests done so far suggest the vaccines would still protect against serious infection and death, but perhaps they wouldn’t stop the virus from spreading,” Sky News correspondent Thomas Moore was quoted saying today.
If the government  opens schools  in March as they are proposing, there will be many more deaths and the cycle will continue.
The government also has to implement a strict 14-day period of lockdown for all International arrivals in the UK, also applying this to ports.
Those who have been vaccinated will have some resistance to the original Covid strain, however the new strains with the E484K mutation will bypass the vaccine ‘protection’ as well as the human immune system altogether.
Covid can be transmitted through the membrane of the eyes, therefore people who just wear masks are still very exposed. Furthermore, Covid can be transmitted through bodily fluids, sexual contact, as well as through surfaces touched. Drinking any form of alcohol after vaccination reduces its efficacy, although this does not matter any more with the new variant.",Health
HGH : How Hormone Therapy Helps Women?,https://www.dailysquib.co.uk/health/40388-hgh-how-hormone-therapy-helps-women.html,2021,"P erhaps one of the most life-changing medical procedures a woman can undergo is a hysterectomy.
For those who are not familiar with hysterectomy, these are surgical procedures that involve the removal of a woman’s uterus and in some cases other reproductive organs. When this happens, her menstrual cycles will stop, and she will lose the ability to become pregnant.
According to a study published by the Centers for Disease Control and Prevention (CDC), approximately 600,000,42 hysterectomy is done in America each year, with the average woman receiving one around XNUMX the age of 18.
The success rate for hysterectomy is quite high in women who undergo them to combat specific health problems, some of which include fibroids, pelvic pain, endometriosis and a prolapse uterus.
Sometimes hysterectomy is also recommended for women diagnosed with uterine or cervical cancer.
What every woman should know before having a hysterectomy
As for hysterectomies, the end of a woman’s menstrual cycle and the inability to conceive are only part of what she can expect after surgery.
Before describing the additional side effects that a woman is likely to face, let’s take a moment to look at the three types of hysterectomies that a doctor may recommend depending on their patient’s health.
Partial hysterectomy  – This surgical procedure involves removing a woman’s uterus while leaving the cervix intact.
Standard hysterectomy  – This surgical procedure involves removing both the uterus and the cervix.
Total hysterectomy  – This surgical procedure involves removing the uterus and cervix. In addition, the surgeon will also remove one or both ovaries and the fallopian tubes.
Regardless of the type of hysterectomy procedure a woman undergoes, she is likely to experience several short-term side effects afterwards. Some of these short-term side effects may include the following:
• Pain and inflammation at the incision site 
• Sweltering or itching stir near the incision site 
• Numbness near the incision
Although short-term side effects are usually resolved, women who have undergone a complete hysterectomy may experience long-term side effects that sometimes require additional medical treatment.
Some of these long-term side effects, which are also often associated with menopause, include the following:
• Hot flushes 
• insomnia 
• Night sweats 
• Vaginal dryness 
• low libido 
• Low bone density
How hysterectomy can affect a woman’s hormone levels
Many women who have undergone a hysterectomy often struggle with hormonal deficiency, and this is especially true after a complete hysterectomy. According to online science-related press releases, total hysterectomy may increase the risk of early menopause in younger women with almost double the increase.
In short, this means that women who undergo these types of hysterectomies, in addition to hot flashes, insomnia, night sweats, vaginal dryness and low libido, may also experience hormonal imbalances.
In fact, some women who undergo a hysterectomy, which involves removing one or both ovaries, experience a loud drop in  estrogen and progesterone  production.
This drop is caused by a reduction in the production of human growth hormone, which is unfortunately another side effect of undergoing a hysterectomy for many women.
HGH Therapy After Hysterectomy
To combat many of the side effects that follow hysterectomy, many women turn to human growth hormone (HGH) replacement therapy.
This form of therapy, given by injection, provides the same level of symptoms’ relief in women after hysterectomy that does this for menopausal women.
Given that low levels of growth hormone often led to low levels of estrogenic and progesterone, it makes sense that many doctors recommend growth hormone replacement therapy along with traditional treatments consisting of estrogenic and progesterone replacement therapies.
Some doctors even recommend therapies to replace growth hormone over estrogen and progesterone, as it is less likely to lead to complications.
For reference, a study published by the  National Cancer Institute  found that estrogen replacement therapies can increase a woman’s chances of developing blood clots, gallstones or stroke.
In addition, when combined with progesterone or another bio identical hormone, such as progesterone, may increase the risk of developing breast cancer.
How does HGH therapy work to combat the side effects of hysterectomy?
When it comes to hormone replacement therapy, which involves the use of growth hormones to combat the side effects of hysterectomy, the long and short point is that these treatments help to restore a woman’s growth hormone levels to a healthy and normal state.
In response, her estrogen and progesterone levels also return to normal and healthy.
Once her growth hormones, estrogen, and progesterone return to normal, the side effects that follow a hysterectomy, such as night sweats, low libido, hot flashes, and low bone density, for example, will begin to subside.
In addition, her chances of developing breast or uterine cancer will also decrease.
Some of the most prescribed HGH-based medications that doctors prescribe to women after a complete hysterectomy include the following:
• Genotropin 
• Humatrope 
• Norditropin
How long does it take for HGH alternate therapy to work?
If you are thinking of starting HGH-based replacement therapy to alleviate the side effects after a hysterectomy, you are probably wondering how long it will take to see results.
If so, you’ll be glad to know that for most women, these treatments take effect almost immediately. However, long-term improvement in symptoms can take 3 to 6 months.
In summary, although human growth hormone alternate therapy is a relatively new approach to combating the side effects induced by hysterectomy, there is evidence to prove that it is just as effective as estrogen replacement therapy. Moreover, according to most doctors, this is significantly safer in comparison.",Health
Scientists: China Guilty of Mass Genocide With Engineered Covid Virus,https://www.dailysquib.co.uk/health/42465-scientists-china-guilty-of-mass-genocide-with-engineered-covid-virus.html,2021,"N umerous world renowned scientists and virologists have analysed the Covid-19 SARS-Coronavirus-2 pathogen and have come to the conclusion that the virus was most definitely engineered by humans, to attack humans. Scientists in China engineered the virus to cause maximum damage across the globe.
As the virus first came to the attention of the world in Wuhan, China, there is a large probability that it was engineered and released from the  Wuhan Institute of Virology  where the  CCP and PLA have been conducting military operations creating deadly viruses , weaponising them to cause huge amounts of worldwide death.
Further alarm bells have rung when more evidence was presented about the engineered virus strengthening the case against the evil Chinese regime that created this monstrous killer virus.
First , the virus binds more strongly to human ACE2 enzymes than any other species, including bats.
Second , SARS-CoV-2 has a “furin cleavage site” missing in its closest bat-coronavirus relative, RaTG-13, which makes it significantly more infectious.
According to Israeli geneticist, Dr. Ronen Shemesh, the Furin site is the most unusual finding.
Dr Shemesh, who has a PhD in Genetics and Molecular Biology from the Hebrew University in Jerusalem, and over 21 years of experience in the field of drug discovery and development, said it is even “more unlikely” that this insertion happened in exactly the right place of the cleavage site of the spike protein – which is where it would need to occur to make the virus more infectious.
“What makes it even more suspicious is that fact that this insertion not only occurred on the right place and at the right time, but also turned the cleavage site from a Serine protease cleavage site to a FURIN cleavage site,” he  added .
So far the Covid-19 virus engineered in China has killed in excess of  3.7 million  humans worldwide as of writing. The global economic cost of the Chinese virus is estimated at  10-15 Trillion dollars  so far.",Health
"Younger People Succumbing to COVID-19 Brazilian, South African Strains",https://www.dailysquib.co.uk/health/41377-younger-people-succumbing-to-covid-19-brazilian-south-african-strains.html,2021,"Young people with no underlying conditions and seemingly healthy constitutions are now appearing in COVID-19 death statistics with increasing frequency.
A 16-year-old with no known underlying health conditions  died from COVID-19  days after figures showed a 13-year-old without known underlying conditions had died. The deaths all occurred last month but illustrate that young people are just as susceptible to death from COVID-19, especially as the deadly Brazilian and South African strains are now spreading across Britain.
Naturally, the  opening of schools will be a great conduit for Coronavirus to spread  further into population centres especially with the increased footfall. Even though there is now a program of lateral-flow testing in most schools, this is a lagging indicator, and only addresses the problem after the infection has taken place. For some, this could mean a definite death sentence.
It will take a few weeks or months for what is happening today to be apparent in governmental statistics, but the  massive jump of cases in Europe  should also be another consideration. The borders are still open from the Continent into the UK with little or no checks, as infected people come through the ferry ports and through the Eurotunnel.
The  Brazilian COVID-19 P.1. Strain  is a particularly nasty piece of work, and is currently causing mayhem in the region it came from. It can spread far more easily and vaccinations may not be as effective, although further research is ongoing.
The  British Kent COVID-19 B.1.1.7. Strain  also spreads with more ease than previous mutations, as does the  South African B.1.351 Strain , each of these variants have differing characteristics that affect the recipient in multiple ways, depending on the general health, genetic makeup of the person infected.
Scientists have also discovered another mystery  B1.525 Strain  which is similar to the Kent variation including the  E484K  mutation, but its origins are unknown as yet.
As schools, shops and restaurants etc all open their doors again, it is guaranteed that infections and deaths will increase once again exponentially.",Health
New Study: Semen Proven to Increase Bust Size,https://www.dailysquib.co.uk/health/42433-new-study-semen-proven-to-increase-bust-size.html,2021,"The  finding that women who ingest semen as well as have regular facials, increase bust size and have reduced signs of ageing, has led one researcher to conclude that semen is a miracle potion that should be treasured by every woman.
Male sperm contains vital chemicals that not only grow a woman’s bust size but slows down the ageing process and increases life expectancy by up to 35%.
Study author Professor Klaus Guttenheimer, Ph.D., a prominent researcher at the Lausanne Institute of Conservatorial Kegel Emerging Research (LICKER), also found that women who routinely had intercourse without condoms or had facials had better skin quality and less wrinkles plus also had the ability to ingest fatty foods without putting on weight around their mid and lower body.
Guttenheimer’s survey of 12,585 college women over a 30-year period, also found that those who ingested semen regularly either orally or through vaginal intercourse not only grew bigger breasts but increased their overall quality of life becoming wealthier in jobs/life.
No more invasive surgery or botox
“These women have a remarkable ability to achieve larger firmer breasts without showing any signs of ageing, resulting in no more messy surgeries or botox injections.”
Semen contains powerful hormones including testosterone, oestrogen, prolactin, luteinizing hormone and prostaglandins.
Once these chemicals are absorbed into a woman’s body, she will notice amazing changes in her life.
Women who ingested semen orally were also found to increase their ability to succeed in jobs and wealth as well as brain power and have beautiful ageless glowing skin.
Guttenheimer controlled for variables including method of semen extraction, frequency of sexual intercourse, as well as the women’s perception of their relationship.
“You must fellate your man at least once every day, and to replenish your facial skin, have facials from your man regularly. This is a must if you as a woman wish to improve your appearance and increase overall longevity. If you are a man, show this article as proof that your woman must do these mere tasks to fulfil her own dreams.”
The longer that women went without ingesting semen the more accelerated the ageing process was found to be. Bust size decreased, and the breasts started to sag horribly. Furthermore, there was an immense risk of obesity and heart disease by abstaining from semen as well as a chance of increased long-term depression.
Guttenheimer’s study, which he deems “the first serious attempt to investigate the effect of semen chemistry on women,” has underlined his fascinating findings in the research treatise  Semen, the Medicine of the Gods For Women.
Professor Guttenheimer says he has seriously enjoyed working with all his female subjects and would like to replicate the study, but this time with 20,000 women.
“If you are a woman and wish to increase your bust size, your life expectancy and overall health plus reduce any signs of ageing you must utilise the magical properties of semen,” the groundbreaking study concludes.",Health
We Will All Get Covid,https://www.dailysquib.co.uk/health/43065-we-will-all-get-covid.html,2021,"Coronavirus has caused a significant loss of life and negatively affected the global economy.
When Covid struck the world in 2020, most of the countries went in to lockdown to contain the spread of the virus and reduce the sudden increased burden on their health care systems.
The hope at that stage was that a vaccine will soon be invented, and we will all get out of jail.
Good news was that researchers indeed managed to create some reasonably effective vaccines.
However, the vaccination programs took their time and only a small proportion of the world population is fully vaccinated so far.
Vaccination reduces the severity of illness, but does not stop us from getting infected with Covid.
Therefore, the only way forward is to vaccinate everyone and let everyone get exposed to Covid.
Unfortunately, some may succumb to Covid in spite of vaccination and this will be similar to what happens with flu infections, where some people still succumb to flu infection in spite of vaccination.
The challenge in doing the above will be in predicting how much will this cause a burden on health care systems.
It will be particularly challenging for countries like Australia & New Zealand, that went in to strict lockdown and completely closed off their borders with the rest of the world because a very small percentage of their population would have developed natural immunity to Covid, and they will have to vaccinate all of their adult population before opening their borders.
It is generally accepted that natural immunity is better than the immunity provided by vaccines. So, in theory, the countries that were not very strict with lockdowns may be at a slight advantage (in short term) compared to the countries that went for strict lockdown and closure of borders.
Coronavirus is here to stay, and we will all get infected with it at some stage.
There is no escape.
Getting vaccinated and keeping ourselves fit and healthy to fight off the infection is the only way forward.",Health
Company Makes Treadmill For Sleep Walkers,https://www.dailysquib.co.uk/health/43178-company-makes-treadmill-for-sleep-walkers.html,2021,"Those days of finding little Johnny wandering around on the window ledge five floors up are over.  Sleepwalker , a company that specialises in products for people who sleep walk, have come up with an amazing machine to halt any dangerous sleepwalking mishaps.
“Every year, thousands of sleepwalkers are terribly injured or lose their lives. Our company has developed, after many years of intense research, the perfect solution that will ultimately save lives, and even make people healthier. We are proud to introduce the  Sleep Walking Treadmill™ ,” the company’s CEO, Roger Napper, announced today.
How it Works
The  Sleep Walking Treadmill™  will be available in December, retailing at $23,499.",Health
Is a Classroom Not an Enclosed Space?,https://www.dailysquib.co.uk/health/44455-is-a-classroom-not-an-enclosed-space.html,2021,"During times of high viral infection, restaurants and other venues where people congregate en masse are closed off to protect the further infection of the population. Why is a school classroom any different to a packed restaurant, gym or pub?
Technically speaking, a school classroom is still an enclosed space where people are breathing and talking in close proximity to each other. Boris and his government have vowed to keep schools open whatever the infection rate, therefore, this will lead to increased deaths as vulnerable parents/teachers or children bear the brunt of this hard-headed policy. The Omicron virus does not distinguish between business types or industries, it only sees humans in enclosed spaces breathing upon each other. The closer humans bunch themselves, the better opportunity for the virus to spread. Masks of N95 rating are good, but people neglect the eyes, where miniscule water droplets carrying the virus will land and enter the body, multiplying with ferocity.
If you do not wear an N95 rated mask or higher in public, you might as well not be wearing a mask, therefore this is where much of the population fails miserably by wearing cheap paper masks that are worthless when it comes to the virus.
Of course, where children are concerned, they are unfortunately wonderful asymptomatic carriers of the virus simply because of their youthful antibody strength and metabolism, therefore, should we not only safeguard their welfare but those who will come into contact with these superspreaders? Vaccines do not protect from infection or spread, they are meant to reduce hospitalisation or the severity of the virus. Thankfully, the UK is not seeing the same rate of death or hospitalisation as the first wave in 2020 due in part to the mass proliferation of the vaccine program, however the rate of infection is currently at an exponential level, and there seems to be no end in sight.
By keeping schools open at a time of exponential viral infection levels is highly irresponsible behaviour by the current Boris administration. This sort of hard-headed obstinate policy goes against all medical or scientific advice, and is a serious conduit for a major NHS horror show that will encompass any other periods in its history.
What’s an A-level or GCSE worth if you’ve killed your teachers and relatives?",Health
Masturbation Could Boost Your Immune System to Fight COVID,https://www.dailysquib.co.uk/health/43143-masturbation-could-boost-your-immune-system-to-fight-covid.html,2021,"Looks like staff members at the Daily Squib newspaper are now practically immune to the effects of Covid-19 and its many strains, seeing as doctors have revealed that masturbation boosts the immune system. It is a well known fact, Squib staff members have such highly developed muscles on their arms that many find it hard to find shirts that fit.
Five or six times a day by the Daily Squib’s editor alone, and he is still alive in the pandemic, is proof this system works just fine.
No more blue balls
Jennifer Landa, M.D ., a specialist in hormone therapy, has said masturbating might strengthen the body’s natural defence forces.
“Masturbation can produce the right environment for a strengthened immune system,” Landa told Men’s Health.
Men’s Health also cited a 2004 study that showed men had more white blood cells 45 minutes after they had a solo orgasm. For those who don’t know, white blood cells are part of the body’s immune system that help fight infection and other diseases.
According to the study by the  Department of Medical Psychology, University Clinic of Essen , Germany.
Whacking one out might not prevent infection, but orgasms generally help people relax and elevate mood that is key to a healthy immune system.
Dr. Felice Gersh, a gynaecologist and obstetrician who specializes in women’s health, said chronic masturbation might not prevent COVID, but “it’s not going to create harm.”
“I think the takeaway message is that there are no negatives from it,” Gersh said.",Health
What are the Latest Fitness Trends of 2021?,https://www.dailysquib.co.uk/health/43421-what-are-the-latest-fitness-trends-of-2021.html,2021,"H ealth and fitness will typically go through a range of different trends each year as more and more people look to become as healthy as they possibly can.
Indeed, there are a range of benefits that can be felt when trying to be more active, with mental and physical wellbeing being amongst the top advantages that can be achieved when an individual exercises, but the method in which they choose to accomplish those aims appears to change with each year that passes.
2021 is no different, either, as there is an array of different ways in which people are now exercising and trying to become a healthy version of themselves, especially after what they went through in 2020 and the various obstacles and challenges that would have been faced.
These are just some of the biggest trends to have emerged over the last eight months or so, with some perhaps more obvious than others.
Walking
One of the biggest fitness trends of 2021 is one that appears to have boom following 2020, as more and more people decided to take up walking in the great outdoors as a way of getting the blood pumping around the body and building up a sweat.
Whilst there may have been some who were using the best  treadmill  that money can buy in order to run or walk whilst indoors at home during the lockdown period that saw gyms closed for a long time, there will have been even more people who will have taken up walking outdoors.
This activity was one of the only forms of exercise many would have been able to achieve during 2020, and it seems to have continued into 2021 as they found that it was enjoyable and had significant benefits to their health; both physically and mentally. It also proved to be a great way for the mind to be refreshed throughout the working day, with many tending to go on walking breaks as a means of getting away from a screen and getting some fresh air.
Yoga
Yoga has always been an incredibly popular fitness trend over the last few years, but it could be suggested that more and more people have decided to take it up in 2021. Again, last year will have played a role for many, as this particular type of exercise helps an individual to remain calm and find their inner peace.
Furthermore, Yoga and Pilates help a person to look after their mental and physical being in a more conscious way, as they will slow down from their busy lives and take a break, whilst also looking to stay as mindful as possible in regard to their posture and alignment.
HIIT Workouts and Quick-Fire Sessions
Another big fitness trend that appears to have really made an impact in 2021 are the HIIT and Quick-Fire routines that can be completed pretty much anywhere, in the home, at the workplace or just generally outdoors.
HIIT stands for High-Intensity Interval Training, and these are short exercises that are designed to provide short bursts of exercise to those who may not have the time to complete a workout in the traditional amount of time that may be needed. For instance, there have been a number of apps to have emerged that help users to enjoy these programs, further highlighting how popular they have become.",Health
Why You Always Forget to Take Medicines on Time and How to Avoid It,https://www.dailysquib.co.uk/health/44117-why-you-always-forget-to-take-medicines-on-time-and-how-to-avoid-it.html,2021,"There are instances when you forget to take medicines, and your recovery process gets delayed. Your doctor already told you when and how often to take these medicines, but you forget anyway. Here are some tips to help you overcome this issue.
You don’t maximise tools at your disposal
You have your phone with you. It offers tons of ways to remember that you must take a pill. From an alarm clock to a reminder app, anything is possible. There’s no excuse for still forgetting what you should do. Take advantage of whatever is available if you want to recover from your illness soon.
You’re too busy
When you have too much on your plate, you might forget about  taking medicines on time . It doesn’t matter how busy you are. You should follow the prescriptions. Take your medicines with you wherever you go. Whether you’re in the middle of a meeting or on the road, you can still take the pills as prescribed.
You have too many pills to take
Sometimes, your pills can be overwhelming. However, you have no choice since you face more than one medical condition, and you should take more than one at a time. Consult with your doctor about this issue. Be transparent with your doctor, and you will know what the next step should be. There might be an alternative, so you won’t have to take several medicines at the same time. You might also have to let go of some on the list since they counter the effects of the other pills. For instance, you can  buy penicillin online  prescribed by your physician, and stop taking other pills as advised.
You keep all the medicines in the cabinet at home
If you have a medicine cabinet, it’s a good thing. You can store your pills and organise them easily. However, you should also bring one with you wherever you go. You won’t always be home. It might be necessary to take some medicines when you’re on the go. You can’t drive back just to take one from the cabinet.
You’re getting older
If you’re ageing and can’t use technology to remind you, ask for help from someone else. Tell your relative to call you when it’s time to take medicines and remind you. Another idea is to write the information on various areas of your house. You will think about what you have to take once you see these reminders. The fridge, bedside table, shelves, and kitchen table are among the options.
You can’t allow yourself to forget to take medicines on time again. If you want to get better soon, you must do what’s right. If you still don’t feel better after a while, go back to your doctor. You might need another check-up to determine what’s wrong. There could be another reason behind your medical condition and  recurring symptoms . Trust the medical experts to do the right thing. Cooperate with them, and you will recover soon.",Health
